,Video_Id,Video_Title,Comments,Label
414,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,The defense looks suspect,0
415,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,Why every other team get 30 hold penalties a game,0
416,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,I_l never forget this.  Screaming at the TV _olding while Mahomes rushes 30 yards for the win.,0
417,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,Ref even followed pat down the field to make sure he was safe _,0
418,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,Why does the league want them to win so badly all the time? This is exactly why I haven_ watched a game all season & never will again,0
419,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,You're allowed to hold your opponent in the inside pads. That's what it looks like to me after viewing it a whole lot of times,0
420,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,This is why I don_ watch pro football anymore  there_ no point,0
421,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,Fukn Kermy still goes down and celebrates,0
422,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,What happened?  What did the refs do?,0
423,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,WTF NFL,0
424,euPMgs1gQZQ,POV: REF STICKS TO NFL SCRIPT  #football #funny #shorts,Always a script when your team is losing,0
425,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,"Credit:

(via https://x.com/gcotham21/Twitter)
(via https://x.com/billyderrick10/Twitter)
(via https://x.com/katiewindham_/Twitter)
(via https://x.com/ponnner/Twitter)
(via https://x.com/gcotham21/Twitter)",0
426,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Would_e been charged with rioting and littering,0
427,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,They_e like ants after defeating a giant spider,0
428,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,"Soooo, they all just littered and polluted water",0
429,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,"Crowds of people are predictable, throwing things into the local river is tradition.",0
430,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Please pin me! These are one of my favorite videos to watch! They make me laugh! _,1
431,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,They did the same shit after UT beat Bama . That shit went right in the Tennessee river lol,0
432,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,So they just littered,0
433,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,They looked like ants hauling food,0
434,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Someone explain to me why they did it. Idk anything so all I see is angry idiots,0
435,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,No. Every person in Tennessee knew where they were going. This is not the first time that Tennessee fans have ripped up a fucking goal post and threw it in some body of water ___,0
436,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,I feel bad for sports fanatics,0
437,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,sports are a drain on creativity and our education systems as a whole.,0
438,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,"Littering, 
that's a paddling",0
439,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,"That's actually hilarious_ I'm glad everyone just let that happen, what a great memory for the people who got to participate. The guy riding on top was my favorite_",0
440,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Reminder that this is considered normal behavior for sports fans.,0
441,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Vandalism and pollution. Cool scene. Still illegal. Be more careful,0
442,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Sports fans are all a bunch of idiots.,0
443,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,But fangirls are the crazy ones,0
444,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Alcohol maker of legends.,0
445,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Like lil ants _,0
446,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,Ants be like,0
447,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,"This is so childish. Not only is that more work for these poor workers to replace it, its gonna be over 10,000 dollars to replace. How distructive.",0
448,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,This is like watching ants carrying their food,0
449,i9KgzLytPPE,Vanderbilt Fans Carried The Goal Posts Through Nashville!,They look like ant_ taking something back to their home,0
450,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Patrioits - Chiefs as Giants - Lions,0
451,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,ITS A BEAUTIFUL DAY,0
452,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,3:36 _ooks like they got a lot of guys on the line of scrimmage to stop the run here proceeds to give up 20 yard run ___,0
453,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Not a lions fan but im so excited for the boys this year i love watching these under dog teams dominate the field. Thats when sports gets good imo,0
454,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Detroit Lions - Super Bowl bound ! _,0
455,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,He payed for two players that could of paid for an ultimate defensive line lmao,0
456,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,"Cowboys Will Get Blown Away By The 9ers Defense Probably Worse Than Today, Thank God For Fantasy Football!!",0
457,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,"I watched the entire game live. 
Had to come watch the highlights because it_ glorious.",0
458,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Jerry Jones pay me a million to quarterback I would do a better job this man maken this kind of money is a degrace as that fake press confrence said with he don't care if yall win he is rich lmao same with cc lamb absolutely disgusting firemen and first responders should be getting there salary football makes me sick anymore we won't even go into the cheifs lmao GO GIANTS jerry Jones u are a moron,0
459,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,They need to give dak a drug test after those interceptions. _,0
460,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,I'd take Russell Wilson over Dak anyday.,0
461,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,You can tell Dallas players have sorta given up.,0
462,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Dak is overrated AF色色 CeeDee needs a better QB,0
463,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,"Imagine if Barry Sanders could be cloned and his young self put on this Lions team.  As a Vikings fan, I'm worried about our next game.  This is not the Lions of the past.",0
464,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,"When the opposing team goes into pre-season mode during the 4th quarter by sending in the back-ups, you know you have been humiliated.",0
465,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,"I wonder if cowboy fans get mad and make fun of Dak's ""Yeeeaaaahhh.... here we goooooo!"" Before the hike.. when Dak fcks up lol _",0
466,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,My two favorite teams now I'm down to one this is atrocious,0
467,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,All these weapons they can't even score,0
468,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,There has never been a team in Dallas this bad ever,0
469,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Some of these guys need to learn how to tackle properly.  Geeze.......,0
470,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,"The Lions were just playing with their food.

It's always great to see the Cowboys get wrecked at home.",0
471,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,The lions are legit,0
472,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Luckily they haven't hit themselves with the ball just yet. You know how it is sometimes. Sometimes the ball goes in all different directions until you just hit somebody with a ball on the forehead by complete accident.,0
473,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,Me spaming a on ncaa 25 __,0
474,pF2H49iSZGM,Detroit Lions vs. Dallas Cowboys | 2024 Week 6 Game Highlights,"If I am jerry jones, I am firing mccarthy solely for the fact that this is the worst birthday present ever",0
475,6KL32XutHwE,Recreating Every Olympics part 7,Bro worked is entire 9 years for that moment it would take me 100 years to do a bunny hop,0
476,6KL32XutHwE,Recreating Every Olympics part 7,Swinging is not true their is Leon Marchand 4 gold medal in one Game,0
477,6KL32XutHwE,Recreating Every Olympics part 7,my 9th birthday is crazy,0
478,6KL32XutHwE,Recreating Every Olympics part 7,You can tell bro plays basketball _,0
479,6KL32XutHwE,Recreating Every Olympics part 7,"In 15 years, people are still gonna be brain dead",0
480,6KL32XutHwE,Recreating Every Olympics part 7,"Soon, 15 years old",0
481,6KL32XutHwE,Recreating Every Olympics part 7,Nah running be done in 3 seconds,0
482,6KL32XutHwE,Recreating Every Olympics part 7,That's not how the song goes it goes something like this sticking out your gyat for the rizzler your so skibidy your so fanumtax,0
483,6KL32XutHwE,Recreating Every Olympics part 7,The last one was china he mistyped,0
484,6KL32XutHwE,Recreating Every Olympics part 7,The quad has been done already _,0
485,6KL32XutHwE,Recreating Every Olympics part 7,Please do fencing,0
486,6KL32XutHwE,Recreating Every Olympics part 7,"Lets bring back an old sport from the Olympics for this video, dueling pistols",0
487,6KL32XutHwE,Recreating Every Olympics part 7,So true_,0
488,6KL32XutHwE,Recreating Every Olympics part 7,Good ending: the BMX dude was born on February 29,0
489,6KL32XutHwE,Recreating Every Olympics part 7,"As a mountain biker, yes",0
490,6KL32XutHwE,Recreating Every Olympics part 7,He drives a slay,0
491,6KL32XutHwE,Recreating Every Olympics part 7,"If i was a cyclist i would tell myself ""if youre last, youre gay""",0
492,6KL32XutHwE,Recreating Every Olympics part 7,The twist at the end?,0
493,6KL32XutHwE,Recreating Every Olympics part 7,You should have done the Australian break dancer,0
494,6KL32XutHwE,Recreating Every Olympics part 7,"Swimming is wrong, the secound you get into the water everyone is done, even the 2 year old",0
495,6KL32XutHwE,Recreating Every Olympics part 7,Im a skateboarder but I really felt the BMX one,0
496,6KL32XutHwE,Recreating Every Olympics part 7,"My turn!   
  
           YesYes
       Yes          Yes
      Yes            Yes
      Yes            Yes
       Yes          Yes
            YesYes",1
497,6KL32XutHwE,Recreating Every Olympics part 7,"""listen we're team USA there is no-one were afraid of"" travels as the way to Russia",0
498,6KL32XutHwE,Recreating Every Olympics part 7,We still beat them though lol for basketball,0
499,6KL32XutHwE,Recreating Every Olympics part 7,this guy looks like JSchlatt a little,0
500,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Caseoh: *opens a bad deck that wont even effect his shop* _ho wants to buy a shop.....?,0
501,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),when will we see a visit back to the grocery store and gas station?,0
502,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Caseoh please please please make your videos louder because I like to watch any content I missed in the twitch streams on YouTube whenever I go to bed and because the volume is so low I have to turn it up but then YouTubes ad blasts so loud on the tv and wakes me up and it_ torture I just wanna watch you and fall asleep but I can_. I hate YouTube.,0
503,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Its getting boring to watch just because hes gambling almost the netire vid,0
504,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Guys im a noob at every game but imma use casohs strat just need to eat every mc donalds and then jump in a game,0
505,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),1:00:38 what kinda curse is that for opening rip-off Pok矇mon cards,0
506,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),57:50 case doing an outside the room pack is so funny watching the pack magically open and go through the cards,0
507,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Case_ addiction is the funniest shit I_e seen in a min,0
508,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Looks like we got another customer of the month stanking,0
509,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),The absolute worst thing I hate about every CaseOh's video is that it ends,0
510,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),"Hey Caseoh, you should really play staple squirrels. It's a cute happy hunting game and I'd love to see you play it!",0
511,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),when bro dropped the 4 boxes on the counter i DIED 11:57,0
512,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),9 h ago,0
513,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Calling an Indians looking guy a scammer lmaooo nahh ___,0
514,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Day 1 of asking for supermarket sim to come back,0
515,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Does he not know he can see the employees stats on when he buys them,0
516,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),He is riding a emotinal roller coaster while opening them packs__,0
517,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Like this comment if Jim should get hired next,0
518,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),I pulled a 1900 dollar card on my first day,0
519,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Best series out fr,0
520,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Good afternoon 1:30:15 1:30:16,0
521,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Penguin _,0
522,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),29:00 OMGGG WHAT A PACK,0
523,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),"Case, your wife and kids are worried. Dolores is in shambles. Little Casey Jr. is wondering why papa hasn't came home from work in weeks. Dolores keeps telling him that papa has a sickness, and that ripping packs is just the beginning. Think of your family _",0
524,8k70k__xq-4,Hiring My First Employee (TCG Card Shop Simulator),Is he forgetting that one pack that had a value of 99c haha,0
525,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,I understand Angela because I have been threw that not with my father but with my maternal grandfather he was a horrible drunk and just not a good person in general he made me feel like it was my fault for so long so yeah I understand I get it thats why I still cry every single time I watch Angela...____ but when I watch jack he makes me laugh hard like belly laugh and then I watch his girlfriend play and she is also playing and i watched a funny comment she made about one of the straight jackets like dude have you smelled floor lol...hilarious.,0
526,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,Ngl Hella suprized jack hasnt played black myth yet_,0
527,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,16:35 why do I get the hint that Angela is bipolar she goes from crying one second to serious the next,0
528,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"Thank you for the gameplay! I watched it all, and cried at the end. Even though i knew the story already. The actors' performances made this whole game even more heartbreaking. _
Also, i think Mary might have had leukemia. Children can have that too, but they have better chances at surviving, hence  why Laura is healthy. Also the patients do vomit, as i heard blood.
It is a terrible disease._",0
529,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"the triangle boss are the representation of how cruel James was when he k*lled Mary
the nurse are the representation of James lust when he want to do the ""thing"" when Mary is sick",0
530,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,It_ 4am where I_ at and I work in the morning but I just HAD to finish this. Ugh I love it so much and it hits a personal spot. So so sad but oddly peaceful,0
531,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,The jacket was made by the time lords _,0
532,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"As someone with a terminal illness, this game tears me up inside because I've thought and felt so many of these things in the last few years. Thank you for playing this, Jack. I needed a good cry. It's too easy to be so numb it's like not existing anymore, but I'm still kicking. Much love and appreciation for the years of entertainment. You made me feel less lonely all the time. You're an angel, Sean. A little Irish angel. Lol. 毋_",0
533,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,This playthrough truly wrecked me because I never played or watched Silent Hill.,0
534,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"My favourite reoccurring joke this series is the save screen monologues. How Sean goes from super serious topic to some weird comment about ""Leaving the oven on""",0
535,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,I would love to see you play mgs4,0
536,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,Hopefully theres a patch for the frame rates.,0
537,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,You know what? We need a compilation of save stations monologues ___,0
538,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,Hey Sean! There's a great video you can watch about Silent Hill 2 that will give you a deeper conceptual understanding into the game. The video is called Silent Hill 2 Theory | A Dream of Death Between Heaven and Hell. I thoroughly enjoyed watching you play :),0
539,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"Uwu noo your poor poor toe, how dare! Get well soon Sean I'm sending hearts and teddy bears for ultimate recovery!",0
540,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,1:56:24 Im gonna get him hes never gonna expect this... SNE- *blam* BARG!,0
541,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"I'm still a little upset that you couldn't use the sword like in the original, still, you did get to hold it.",0
542,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,1:00:13 Jack missed pyramid head watching him through the fence,0
543,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"At the end of the day, James is just a really broken man. He's so overwhelmed with grief that he couldn't fathom staying with his wife anymore, and that's normal. He couldn't handle the pain, he couldn't bear seeing her, thinking of all the things he thought of while she was sick. It's a cocktail of shame and regret and not wanting to feel that brought James to Silent Hill. He didn't want to feel what he felt before, he knew it wasn't right, and that's what Silent Hill took to torment him. It knows that he's weak, helpless, so lost in his own guilt and shame that just a bit more push would drive him insane.",0
544,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"I hate that When Jack talked about being in the Thick of it, i immediatly thought of ksi_ new song",0
545,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"I find it kinda funny how James did not even question what the hell is going on, not even once. Like everything was supposed to be, like it was normal, it just like that. Any normal person would immediately knows something is not right when you meet the girl that was stabbed a few hours ago, all kickin, alive and well. And here James just being James and did not call the bullshit at all. Another example is him casually sticking his hand in the wall hole and jump into the abyss without trying to find another solution. It's like he simultaneously know and doesn't know about Silent Hill. Maybe the whole looping thing is right. It's like you replaying Skyrim again and force your own brain to forget certain things so you can have that first time feeling again.",0
546,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,Walter Sullivan is the main antagonist of Silent Hill 4: The Room. He_ a serial killer who is ritualistic murdering like 24? victims and he plans for Henry Townsend to be the final one. He also was first mentioned in Silent Hill 2 in a newspaper.,0
547,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"i love that even though you also make commentary, you _lay as whatever character you play. Even saying _w! when they  get hurt. I love your playthroughs bc of this!",0
548,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,"55:04 this made me laugh out loud!  Se獺n, I adore your puns and meme references!",0
549,ZuC8jb-X_uA,Silent Hill 2 Remake - ENDING,_ime to leave the hall of 12 fps _,0
550,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Really good video but did ssundee say the f word 21:26,0
551,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,"TheMisterEpic
 hes going undercover on the servers",0
552,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Backrooms please,0
553,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,1000 comment,0
554,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Love your vids man your my childhood keep going毋_ please bring back phasmophobia loved watching you play that.,0
555,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Who else heard sundee almost swear,0
556,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Play the new fortnite season,0
557,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,This video is so pwani,0
558,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Let's start with spending money I don't need it anyways _,0
559,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Ssundee makes my day always an he_ my fav YouTuber,0
560,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,"I love watching sundee waste money on games becuase then I dont have to. Also, ssundee probably made more money than he spent on this video, now I enjoyed the video and don_ have to waiste time or money playing that game myself.",0
561,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,You should upload more Fortnite,0
562,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Ssundee can you pls do you another prison video again pls,0
563,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,game name,0
564,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Yo SSundee your name is Ian and my name is Ian my birthday is Dec 2 your birthday is Dec 2 ain't that funny. Also I have been watching for 6 years,0
565,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Bring back murder run For your OG fans day one of asking,0
566,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Sigils has weak knees dud has ant hair ssundee is the goat nico is lonely and this channel is fire _,0
567,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,299 of asking ssundee to play subnautica (Nitrox mod for multiplayer),0
568,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,1:10 Huoston we have a problem.,0
569,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,13:45 this makes me mad he called a flute a clarinet,0
570,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Finally __,0
571,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,SSUNDEE YEHH FRAV YOUTUBER,0
572,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Why this game like roblox game almost everything _,0
573,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,Play baddies in roblox,0
574,HpYZrb1CKGI,I Bought 10 Abandoned Storage Units,you else want mum mum mum  back,0
575,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),"VicterV is actually so impressive. 13 years old and he's already one of the best players in the world.
Enjoy guys, this was a great video :)",0
576,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Jackson Sharon Brown Angela Hall Joseph,0
577,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),"He doesn't need to focus with all that ""extra aim assist"" , anyone else tired of these ""pro's""",0
578,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Perez Christopher Taylor John White Mark,0
579,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Awesome Video Sypher!!! Victor is Awesome and I Loved how Supportive and Encouraging His Dad was.,0
580,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Boys I think that Victor could be the Peterbot 2.0,0
581,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Thompson Maria Hall Charles Smith Matthew,0
582,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Nah i instantly got flashbacks on moneymaker when i saw youngest pro player,0
583,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),I think I_ better then him can I 1v1 I_ 12years old,0
584,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),What is the price of the monitor?,0
585,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),He didn_ get the med,0
586,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),iam better try me,0
587,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Bro has never heard of ridu1712,0
588,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),"I am 13 and this good at Fortnite but no body support me and I don't have my own pc
I go to pc shop and play there",0
589,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Try mor11rom he_ 12,0
590,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),27 ping is not high ping???,0
591,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),bruv he_ 13 ofc he still in school,0
592,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),His Dad Is So Supportive Literally Helping Him In Everything And I Love You You Man,0
593,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),As soon as I saw the title I knew that was a lie my friend is 10 and he has ben in fncs before,0
594,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Wish my parents werent divorced so i could play every day.,0
595,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),hes 14 bro,0
596,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),@SypherPK what happens if you cant join the discord bt you get the gold medal in rocket wars.( I do not have the Gold medal) Im just saying that if you get some of the medals how do you get the pc or the PS5s,0
597,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),i respect his pc and ping to be able to do that,0
598,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Why is it monday again it was like a couple of days ago i sleep i wakkey whakey and its monday again,0
599,9mEiKP8qnGg,Meet Fortnite's YOUNGEST Pro Player! (He's 13!),Hey Sypher why don't you play Dragonball sparking zero?,0
600,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Why do I think every 1 is a bot,0
601,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,"Whys it always Kestin ___ 7:21 Demon: ""what did you do to get here?"" Jess: ""I wanted to stop my brother from dying :("" XD",0
602,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,WAKE UP GUYS THE QUEEN HAS POSTED,0
603,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,HAPPY BIRTHDAY TO UUUU,0
604,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,happy early birthday Jess :D,0
605,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Kick loser chef cookies noi,0
606,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Only Girl,0
607,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,I love you Jess ;),0
608,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,What is with noi and his accent ______,0
609,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,I just watched this,0
610,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Why are you such a bot,0
611,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,"*me reading the title* 
In minecraft?
Shes already a princess",0
612,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,I love aph,0
613,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Zane being a younger brother is really funny rn,0
614,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Hey Aph! Can we possibly do a video Collab? let me know in a private message if thats even possible,1
